place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,,
天山三村,内环边，四轨相交，总价低的小户型,中楼层 (共5层) | 1956年建 | 1室0厅 | 28.4平米 | 南,190,"66,902",1956,28.4,66,31.21928658,121.4132884,73924,1,天悦小区,31.21391011,121.4109954,84135,,,,,,,,
天山三村,娄山关路成熟商圈，低总价，双轨交，配套齐全,中楼层 (共5层) | 1958年建 | 1室0厅 | 27.96平米 | 南,195,"69,743",1958,27.96,64,31.21928658,121.4132884,73924,1,田渡小区,31.20845416,121.4274436,94716,,,,,,,,
天山三村,低总价 近地铁 满五 看房方便,中楼层 (共5层) | 1958年建 | 1室0厅 | 28.08平米 | 南,200,"71,226",1958,28.08,64,31.21928658,121.4132884,73924,1,通协小区,31.23097107,121.3659116,76964.83333,,,,,,,,
天山二村,中间楼层，采光好，低总价一门关一室户,中楼层 (共5层) | 1979年建 | 1室1厅 | 38.04平米 | 南,330,"86,751",1979,38.04,43,31.21371128,121.4133332,73924,1,万航小区,31.23299133,121.4294224,78474,,,,,,,,
天山二村,中间楼层，采光好，低总价一门关一室户,中楼层 (共5层) | 1979年建 | 1室1厅 | 38.04平米 | 南,330,"86,751",1979,38.04,43,31.21371128,121.4133332,73924,1,王满小区,31.2013946,121.3769765,61388.5,,,,,,,,
天山二村,全明通透两房，房东诚意出售，优质户型，近地铁,低楼层 (共6层) | 1991年建 | 2室1厅 | 58.67平米 | 南,475,"80,962",1991,58.67,31,31.21371128,121.4133332,73924,1,威宁大楼,31.21241685,121.390908,69369,,,,,,,,
天山二村,地铁站旁边，配套成熟，安静舒适，中楼层，总价低,中楼层 (共5层) | 1979年建 | 1室0厅 | 33.3平米 | 南,291,"87,388",1979,33.3,43,31.21371128,121.4133332,73924,1,威宁小区,31.21486687,121.391483,77237,,,,,,,,
天山二村,小户型总价低一门关户型好楼层好,中楼层 (共4层) | 1969年建 | 1室1厅 | 29.21平米 | 北,249,"85,245",1969,29.21,53,31.21371128,121.4133332,73924,1,维多利亚(公寓),31.23632704,121.5168988,77960.5,,,,,,,,
天山二村,二村北区，边套全明户型，售后公房，近地铁，配套全,中楼层 (共6层) | 1991年建 | 2室0厅 | 60.06平米 | 东,485,"80,753",1991,60.06,31,31.21371128,121.4133332,73924,1,文汇小区(长宁),31.2279194,121.424061,103121.75,,,,,,,,
天山二村,天山二村北区，近地铁，东边套全明户型，配套全，诚售,低楼层 (共6层) | 1991年建 | 2室1厅 | 58.46平米 | 南,498,"85,187",1991,58.46,31,31.21371128,121.4133332,73924,1,文缘村,31.20897751,121.4307558,92337,,,,,,,,
天山二村,双轨交接，交通便利，小区环境好,中楼层 (共5层) | 1991年建 | 1室1厅 | 39.73平米 | 南,332,"83,565",1991,39.73,31,31.21371128,121.4133332,73924,1,文苑小区(长宁),31.20907442,121.4287819,93051,,,,,,,,
天山二村,精装修，拎包入住，中间楼层，采光通风好,中楼层 (共5层) | 1991年建 | 1室1厅 | 39.73平米 | 南,338,"85,075",1991,39.73,31,31.21371128,121.4133332,73924,1,五环大楼,31.22004859,121.4375186,69213,,,,,,,,
天山二村,精装修南北向近地铁，高绿化文明小区,高楼层 (共6层) | 1954年建 | 2室1厅 | 48.16平米 | 南,410,"85,133",1954,48.16,68,31.21371128,121.4133332,73924,1,武夷花园,31.21819667,121.422169,110236,,,,,,,,
天山二村,天1正朝南视野采光好，低总价，诚意出售，看房方便！,中楼层 (共5层) | 1958年建 | 1室0厅 | 29.28平米 | 南,235,"80,260",1958,29.28,64,31.21371128,121.4133332,73924,1,武夷路450弄,31.21839717,121.4280243,81511,,,,,,,,
天山二村,本店店长力荐两房，南北通，户型好,低楼层 (共6层) | 1991年建 | 2室1厅 | 60.06平米 | 南,520,"86,581",1991,60.06,31,31.21371128,121.4133332,73924,1,武夷路772号,31.21866021,121.4212387,70787,,,,,,,,
天山二村,娄山关路商圈CBD税很少中间楼层诚意出售,中楼层 (共5层) | 1991年建 | 1室0厅 | 39.76平米 | 南,320,"80,483",1991,39.76,31,31.21371128,121.4133332,73924,1,西镇小区(长宁),28.58338195,104.9184838,74119,,,,,,,,
天山二村,总价低，一室户，税费少，中间楼层，采光好，楼层优,中楼层 (共4层) | 1954年建 | 1室0厅 | 27.72平米 | 南,235,"84,777",1954,27.72,68,31.21371128,121.4133332,73924,1,仙二小区,31.21112372,121.3998088,64885,,,,,,,,
天山五村,一梯两户 全明户型 2、15号线双轨交,高楼层 (共6层) | 1983年建 | 2室1厅 | 57.95平米 | 南,436,"75,238",1983,57.95,39,31.21701672,121.4043868,73924,1,仙乐小区,31.21105685,121.400496,68172.5,,,,,,,,
天山五村,天山五村 1室1厅 南,中楼层 (共6层) | 1982年建 | 1室1厅 | 35.01平米 | 南,275,"78,549",1982,35.01,40,31.21701672,121.4043868,73924,1,仙霞别墅,31.21365507,121.3930937,77958,,,,,,,,
天山五村(旧),双轨交，中间楼层，视野开阔，总价低,中楼层 (共4层) | 1958年建 | 1室1厅 | 32.72平米 | 南,260,"79,463",1958,32.72,64,31.21701672,121.4043868,73924,1,仙霞大郡,31.2160111,121.3811418,69926,,,,,,,,
天山五村(旧),双轨交，中间楼层，视野开阔，总价低,中楼层 (共4层) | 1958年建 | 1室1厅 | 28.44平米 | 北,225.8,"79,396",1958,28.44,64,31.21701672,121.4043868,73924,1,香花桥小区,31.19217943,121.139137,74691,,,,,,,,
天山华庭,满五税费低 房型方正采光佳 出行方便位置好 不靠马路,低楼层 (共18层) | 2009年建 | 1室2厅 | 70.84平米 | 南,820,"115,754",2009,70.84,13,31.22241186,121.393642,73924,1,湘江大厦,31.19890879,121.426638,49868,,,,,,,,
天山怡景苑,小区房龄新，户型稀有，环境好，物业服务好，交通便利,低楼层 (共17层) | 2009年建 | 2室2厅 | 103.02平米 | 南 北,1260,"122,307",2009,103.02,13,31.23793484,121.455248,73924,1,协合花苑,31.22847492,121.3727476,67699,,,,,,,,
天山怡景苑,中低楼层采光好+边套全明双阳台设计+远离马路安静怡人,低楼层 (共15层) | 2009年建 | 2室2厅 | 86.02平米 | 南 北,1078,"125,320",2009,86.02,13,31.23793484,121.455248,73924,1,协和苑,31.18284944,121.4142966,71348,,,,,,,,
天山怡景苑,小区中间位置，近地铁，不靠马路，配套齐全,低楼层 (共16层) | 2009年建 | 2室1厅 | 88.38平米 | 南,899,"101,720",2009,88.38,13,31.23793484,121.455248,73924,1,新风小区,31.21972387,121.406941,77668.5,,,,,,,,
天山怡景苑,业主诚意出售，小区前排，产权清晰，交易便利,低楼层 (共16层) | 2009年建 | 2室2厅 | 86.77平米 | 南,899,"103,608",2009,86.77,13,31.23793484,121.455248,73924,1,新海小区(长宁),31.82711811,121.3019371,111335.75,,,,,,,,
天山星城,此房满五年唯 一南北通风 有中 央空调 交通便利地铁边,低楼层 (共14层) | 2006年建 | 2室2厅 | 88.15平米 | 南 北,935,"106,070",2006,88.15,16,31.21869387,121.393633,73924,1,新衡公寓,31.21737095,121.4286989,84923,,,,,,,,
天山河畔花园,此房满五年税费少，装修很好，不靠马路安静，看房方便,低楼层 (共24层) | 2006年建 | 3室2厅 | 142.15平米 | 南 北,1650,"116,075",2006,142.15,16,31.22161228,121.3977016,73924,1,新华公寓,31.06418849,121.2939552,100823,,,,,,,,
天山河畔花园,带车位+高区大四房+南北通透+精装修+诚意卖+看房方便,高楼层 (共26层) | 2007年建 | 4室2厅 | 163.43平米 | 南 北,1950,"119,318",2007,163.43,15,31.22161228,121.3977016,73924,1,新华嘉利公寓,31.21120278,121.4255839,96677,,,,,,,,
天山河畔花园,此房满五年税费少，装修很好，不靠马路安静，看房方便,低楼层 (共24层) | 2006年建 | 3室2厅 | 142.15平米 | 南 北,1650,"116,075",2006,142.15,16,31.22161228,121.3977016,73924,1,新华路669弄,31.21209542,121.4359748,98713.6,,,,,,,,
天山河畔花园,近地铁，南北通三房户型，全明户型，楼层好，采光好,中楼层 (共26层) | 2007年建 | 3室2厅 | 142.84平米 | 南,1695,"118,665",2007,142.84,15,31.22161228,121.3977016,73924,1,新华世纪园,31.21265721,121.4250747,94494,,,,,,,,
天山路1726弄,低总价低税费小三房，地铁2号线300米,高楼层 (共6层) | 1988年建 | 3室1厅 | 56.52平米 | 南,450,"79,618",1988,56.52,34,0,0,73924,1,新华苑,31.2093999,121.4276838,94088,,,,,,,,
天悦小区,带装修两房，采光好，业主诚意出售，税费少,低楼层 (共5层) | 1975年建 | 2室1厅 | 54.08平米 | 东南 南,455,"84,135",1975,54.08,47,31.21391011,121.4109954,73924,1,新泾二村,31.22147254,121.379192,71044.5,,,,,,,,
天申综合小区,急售满五！商品房高层高楼层好。采光好视野好近地铁,高楼层 (共8层) | 1999年建 | 4室2厅 | 172.06平米 | 南,1330,"77,299",1999,172.06,23,31.21910847,121.3841454,73924,1,新泾家苑,31.21333789,121.3567289,63348,,,,,,,,
天诚花苑,中山公园高区电梯房，业主诚意出售，精装修，无遮挡,高楼层 (共22层) | 1998年建 | 3室2厅 | 143.49平米 | 西南,1176,"81,957",1998,143.49,24,31.21845291,121.4291167,73924,1,新泾六村,31.22636161,121.3734532,69580.2,,,,,,,,
天诚花苑,房子满五年，边套全明户型，通风采光效果佳，诚意卖房,低楼层 (共27层) | 1997年建 | 2室2厅 | 111.75平米 | 南,910,"81,432",1997,111.75,25,31.21845291,121.4291167,73924,1,新泾七村,31.22530359,121.3687984,69379.88889,,,,,,,,
天诚花苑,中山公园高区电梯房，业主诚意出售，精装修，无遮挡,高楼层 (共22层) | 1998年建 | 3室2厅 | 143.49平米 | 西南,1176,"81,957",1998,143.49,24,31.21845291,121.4291167,73924,1,新泾三村,31.22099982,121.3771644,72373.11111,,,,,,,,
威宁大楼,满五年，无个税，边套全明，三室一厅，采光无遮挡,低楼层 (共24层) | 1992年建 | 3室2厅 | 98.16平米 | 南 北,690,"70,294",1992,98.16,30,31.21241685,121.390908,73924,1,新泾四村,31.22259931,121.3737934,67677.2,,,,,,,,
威宁大楼,诚意出售，近地铁，户型好，看房方便,中楼层 (共24层) | 1992年建 | 1室1厅 | 53.65平米 | 南,385,"71,762",1992,53.65,30,31.21241685,121.390908,73924,1,新泾五村,31.22362849,121.3730903,67532.85714,,,,,,,,
威宁大楼,西南朝向，朝南多一点，非朝西户型，诚意出售！！,低楼层 (共24层) | 1992年建 | 2室1厅 | 76.13平米 | 西南,480,"63,051",1992,76.13,30,31.21241685,121.390908,73924,1,新泾一村,31.22381285,121.3776249,66239.6,,,,,,,,
威宁大楼,诚意出售，成熟社区，配套完善，小区环境好,低楼层 (共24层) | 1992年建 | 2室1厅 | 76平米 | 东南,550,"72,369",1992,76,30,31.21241685,121.390908,73924,1,新泾苑,31.20627315,121.3706856,61485.66667,,,,,,,,
威宁小区,电梯房大一居朝南。小区另有多套待上架房源，欢迎咨询,低楼层 (共7层) | 1991年建 | 1室1厅 | 58.91平米 | 南,455,"77,237",1991,58.91,31,31.21486687,121.391483,73924,1,新宁小区,31.27879359,121.4555705,62990,,,,,,,,
娄山关路460弄,2号线娄山关，金虹桥商场，天一旁，厨卫独用，1门关,低楼层 (共7层) | 1977年建 | 1室1厅 | 39.96平米 | 南,320,"80,081",1977,39.96,45,31.27924565,121.4261008,73924,1,新世纪广场,31.2679399,121.347084,66405,,,,,,,,
宁定大楼,一室一厅小户型，楼层好采光足，有电梯,中楼层 (共15层) | 1992年建 | 2室1厅 | 57.31平米 | 西 北,410,"71,541",1992,57.31,30,31.22198501,121.4171456,73924,1,新顺小区,31.20445377,121.42624,82439.8,,,,,,,,
宁康小区,此房满五年，中山公园地铁口，小区全面翻新。,高楼层 (共6层) | 1990年建 | 2室1厅 | 53.54平米 | 南,485,"90,587",1990,53.54,32,31.22668052,121.4189372,73924,1,新天地河滨花园,33.97927199,118.2822715,115256.5,,,,,,,,
宁康小区,满五+三轨交汇+带大天井得房率高,低楼层 (共6层) | 1987年建 | 1室1厅 | 34.81平米 | 南,303,"87,044",1987,34.81,35,31.22668052,121.4189372,73924,1,馨虹小区,31.21311391,121.3708498,64103,,,,,,,,
宁康小区,宁康小区 2室0厅 南,中楼层 (共6层) | 1990年建 | 2室0厅 | 57.97平米 | 南,530,"91,427",1990,57.97,32,31.22668052,121.4189372,73924,1,兴霞小区,31.21420388,121.379222,64127,,,,,,,,
安东小区,满五税费少，南北-通透，边套全明户型，视野开阔,高楼层 (共6层) | 1987年建 | 2室1厅 | 43.48平米 | 南,355,"81,647",1987,43.48,35,31.20663614,121.4248636,73924,1,幸福小区,31.21558931,121.4372844,84197,,,,,,,,
安东小区,内环内全明户型，总价低，位置安静近地铁,高楼层 (共6层) | 1986年建 | 1室1厅 | 35.74平米 | 南,293,"81,981",1986,35.74,36,31.20663614,121.4248636,73924,1,宣化路268弄,31.22367327,121.431444,101670,,,,,,,,
安东小区,精装修 朝南一房 近地铁税费少,高楼层 (共7层) | 1989年建 | 1室1厅 | 40.6平米 | 南,330,"81,281",1989,40.6,33,31.20663614,121.4248636,73924,1,宣化小区,31.224604,121.4361233,98962.75,,,,,,,,
安东小区,内环内全明户型，总价低，位置安静近地铁,高楼层 (共6层) | 1986年建 | 1室1厅 | 35.74平米 | 南,293,"81,981",1986,35.74,36,31.20663614,121.4248636,73924,1,延安西路548弄60支弄,31.22298347,121.4425301,82028,,,,,,,,
安东小区,有地暖 带central空调 满五年税费少,高楼层 (共7层) | 1989年建 | 1室1厅 | 44.67平米 | 南,370,"82,830",1989,44.67,33,31.20663614,121.4248636,73924,1,延北小区,31.19877838,121.3910331,71530.625,,,,,,,,
安化路273号,新上南北两房+1梯2户+小区闹中取静+满五年一+近地铁,高楼层 (共6层) | 1982年建 | 2室0厅 | 50.11平米 | 南 北,377,"75,235",1982,50.11,40,31.2210219,121.432434,73924,1,延武机电大楼,31.2190352,121.4378676,92120,,,,,,,,
安阳小区,内环内+低总价+面积大+全明户型+业主置换诚意,高楼层 (共6层) | 1987年建 | 2室1厅 | 62.22平米 | 南,481,"77,307",1987,62.22,35,31.22171387,121.4274207,73924,1,延西小区,31.2132437,121.4230964,80599,,,,,,,,
安顺路231弄,满五年、边套全明、配套成熟、看房方便,高楼层 (共6层) | 1979年建 | 1室1厅 | 41.03平米 | 西,328,"79,942",1979,41.03,43,31.20685365,121.4230829,73924,1,杨宅路2号,31.21311754,121.4266891,77434,,,,,,,,
安顺路231弄,此房不靠马路安静，满五，内环内低总价,低楼层 (共6层) | 1979年建 | 1室1厅 | 36.05平米 | 南,280,"77,670",1979,36.05,43,31.20685365,121.4230829,73924,1,伊犁小区,31.20719888,121.41472,75619,,,,,,,,
安顺路231弄,满五年、边套全明、配套成熟、看房方便,高楼层 (共6层) | 1979年建 | 1室1厅 | 41.03平米 | 西,328,"79,942",1979,41.03,43,31.20685365,121.4230829,73924,1,宜嘉坊,31.22206314,121.3793535,88568,,,,,,,,
安顺路231弄,内环内精装修拎包入住双南两房。,高楼层 (共6层) | 1979年建 | 2室1厅 | 50.69平米 | 南,386,"76,150",1979,50.69,43,31.20685365,121.4230829,73924,1,颐德名苑,31.215131,121.4313179,77135,,,,,,,,
安顺路231弄,南北通风一房，厨卫有朝外的窗，通风好、采光好,中楼层 (共6层) | 1980年建 | 1室1厅 | 34.14平米 | 南,258,"75,572",1980,34.14,42,31.20685365,121.4230829,73924,1,银鑫大楼,31.23202763,121.4323364,80113,,,,,,,,
安顺路363号,1993年房龄新！复式户型！售后公房！近地铁！近公园,高楼层 (共7层) | 1993年建 | 3室2厅 | 98.74平米 | 南,731,"74,033",1993,98.74,29,31.2062269,121.4156633,73924,1,迎龙大厦(公寓),31.21387782,121.4272726,64968,,,,,,,,
安龙大楼,近地铁，南北通户型，通风好，生活配套成熟，诚意出售,低楼层 (共12层) | 1991年建 | 2室1厅 | 54.98平米 | 南 北,330,"60,022",1991,54.98,31,31.21759083,121.3997849,73924,1,永馨小区,31.21524473,121.379956,67750,,,,,,,,
定威小区,动迁房出售税费低，中间楼层采光好，看房方便,中楼层 (共6层) | 1999年建 | 1室1厅 | 55.26平米 | 南,382,"69,128",1999,55.26,23,31.22140861,121.3606168,73924,1,邮航小区,31.20333744,121.4183254,81531.4,,,,,,,,
定威小区,动迁房出售税费低，中间楼层采光好，看房方便,中楼层 (共6层) | 1999年建 | 1室1厅 | 55.26平米 | 南,382,"69,128",1999,55.26,23,31.22140861,121.3606168,73924,1,邮局小区,31.26321289,121.4766868,99855,,,,,,,,
定威小区,店长推荐好房+近地铁+满五年税费少,低楼层 (共6层) | 1999年建 | 1室1厅 | 53.43平米 | 南,365,"68,314",1999,53.43,23,31.22140861,121.3606168,73924,1,友联大楼,31.21857282,121.4204778,77592,,,,,,,,
定西路1235弄,新上房源+户型方正+1996年+1梯3户+满五年且一套,中楼层 (共7层) | 1996年建 | 2室1厅 | 54.4平米 | 南,432,"79,412",1996,54.4,26,31.22100098,121.4288858,73924,1,友谊小区,31.15466837,121.1826237,76371,,,,,,,,
定西路419弄,NEW~边套南北通两房 业主诚意出售,高楼层 (共6层) | 1990年建 | 2室1厅 | 53.11平米 | 西南 南,485,"91,320",1990,53.11,32,31.20920684,121.429354,73924,1,又一村(长宁),31.21149101,121.4365819,92858.5,,,,,,,,
定西路420弄,精装修！百年国宾道！精品小区改造已经完成！,高楼层 (共6层) | 1984年建 | 1室1厅 | 33.97平米 | 南,310,"91,257",1984,33.97,38,31.23592904,121.4805389,73924,1,愚园路1001号,31.22513669,121.4367576,120444,,,,,,,,
定西路420弄,新华路双南两房，两房两厅，售后公房，高层采光无遮挡,高楼层 (共6层) | 1984年建 | 2室0厅 | 61.15平米 | 南,550,"89,943",1984,61.15,38,31.23592904,121.4805389,73924,1,愚园路1032弄131支弄,31.21134076,121.4785403,96292,,,,,,,,
定西路439弄,内环内地段好，视野开阔，适合低预算，带阁楼,高楼层 (共4层) | 1964年建 | 1室0厅 | 26.33平米 | 北,229,"86,974",1964,26.33,58,31.23592904,121.4805389,73924,1,玉屏大楼,31.21830205,121.4186858,69051,,,,,,,,
定西路439弄,新华路商圈低总价小户型，税费少，楼层采光好，可看房,中楼层 (共4层) | 1964年建 | 1室0厅 | 28.05平米 | 南,220,"78,432",1964,28.05,58,31.23592904,121.4805389,73924,1,玉屏南路520弄,31.26679986,121.513261,80923,,,,,,,,
定西路710弄,内环内，边套全明，一房一厅，看房方便，业主诚意,中楼层 (共6层) | 1984年建 | 1室1厅 | 44.32平米 | 南,410,"92,510",1984,44.32,38,31.21343881,121.4323189,73924,1,玉屏小区,31.21936093,121.4171757,76061.4,,,,,,,,
宜嘉坊,房子满五年，出门就有地铁的商品房,中楼层 (共13层) | 2007年建 | 1室1厅 | 73.39平米 | 南,650,"88,568",2007,73.39,15,31.22206314,121.3793535,73924,1,煜王苑,31.21917587,121.427704,94315.5,,,,,,,,
宝北小区,不靠高架，小区花园旁边，边套中间楼层采光好，阳台大,中楼层 (共6层) | 1990年建 | 2室1厅 | 67.75平米 | 南,450,"66,421",1990,67.75,32,31.19485726,121.378638,73924,1,云阳花苑,31.21387273,121.4319924,90162.25,,,,,,,,
宝北小区,精装修，拎包入住，单价低，楼层好,低楼层 (共6层) | 1993年建 | 1室1厅 | 38.7平米 | 南,258,"66,667",1993,38.7,29,31.19485726,121.378638,73924,1,张泾小区,31.19991784,121.3779816,68352.4,,,,,,,,
宝北小区,地铁口刚需小两居+价格美丽+M五W一,高楼层 (共6层) | 1993年建 | 2室1厅 | 54.63平米 | 南 北,350,"64,068",1993,54.63,29,31.19485726,121.378638,73924,1,长发虹桥公寓,31.20407873,121.4147557,97014.5,,,,,,,,
宝北小区,近地铁，楼层好，精装修，拎包入住,中楼层 (共7层) | 1991年建 | 1室1厅 | 43.36平米 | 南,303,"69,881",1991,43.36,31,31.19485726,121.378638,73924,1,长峰大厦,31.22168407,121.4280952,70137.8,,,,,,,,
宝北小区,精装修，拎包入住，单价低，楼层好,低楼层 (共6层) | 1993年建 | 1室1厅 | 38.7平米 | 南,258,"66,667",1993,38.7,29,31.19485726,121.378638,73924,1,长峰中心聚贤阁,31.21858934,121.4381069,99531,,,,,,,,
宝石公寓,采光好，一梯两户，近地铁，业主急售，精装修,高楼层 (共6层) | 1991年建 | 2室2厅 | 105.26平米 | 南,788,"74,863",1991,105.26,31,31.20114881,121.3991475,73924,1,长江小区,31.23115194,121.4316369,84894.5,,,,,,,,
宝石公寓,满五年税费少，通风好采光好，拎包入住，带露台,高楼层 (共6层) | 1992年建 | 2室2厅 | 105.26平米 | 南,796,"75,623",1992,105.26,30,31.20114881,121.3991475,73924,1,长乐大厦(长宁),31.22274885,121.429686,80194,,,,,,,,
宝石公寓,古北欧式花园、单价七万，10号线水城路400米,高楼层 (共6层) | 1991年建 | 3室2厅 | 116.69平米 | 南,824,"70,615",1991,116.69,31,31.20114881,121.3991475,73924,1,长宁大厦,31.23041603,121.4332871,80214,,,,,,,,
宣化小区,近地铁，地理位置优越，商圈配套齐全,高楼层 (共6层) | 1990年建 | 1室1厅 | 37.13平米 | 南,374,"100,728",1990,37.13,32,31.224604,121.4361233,73924,1,长宁路1455号,31.22190186,121.416146,81612,,,,,,,,
宣化小区,江苏路地铁口南北通两房，全天采光，看房方便,高楼层 (共6层) | 1990年建 | 2室1厅 | 58.65平米 | 南 北,559,"95,312",1990,58.65,32,31.224604,121.4361233,73924,1,长宁路1488弄,31.22430161,121.4162481,75981,,,,,,,,
宣化小区,必售笋盘：品质小区靠地铁，背书愚园路，满5税少,高楼层 (共6层) | 1990年建 | 2室1厅 | 57.56平米 | 南,547,"95,032",1990,57.56,32,31.224604,121.4361233,73924,1,长宁路1488弄3支弄,32.1446001,118.7314325,82764,,,,,,,,
宣化小区,满五税费少，中楼层，有ming额，江苏路,中楼层 (共6层) | 1990年建 | 1室1厅 | 41.23平米 | 南,432,"104,779",1990,41.23,32,31.224604,121.4361233,73924,1,长宁路1600弄,31.22393483,121.4138457,72797.25,,,,,,,,
宣化路268弄,中山公园好地段 小区中间位置 楼层好 闹中取静,中楼层 (共7层) | 1985年建 | 1室1厅 | 39.54平米 | 南,402,"101,670",1985,39.54,37,31.22367327,121.431444,73924,1,长宁路234弄,31.23592904,121.4805389,89856,,,,,,,,
尚泰里,东诸安浜路，地暖+空调+智能控制，,高楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 南 西南 西,1120,"121,173",1997,92.43,25,31.22428084,121.4407917,73924,1,长宁支路320弄,31.23592904,121.4805389,81412,,,,,,,,
尚泰里,全屋精装修ZHONGYANG空调带地暖，M5V1税费低,高楼层 (共28层) | 1997年建 | 1室2厅 | 92.43平米 | 东,1100,"119,009",1997,92.43,25,31.22428084,121.4407917,73924,1,长顺路18号,31.203989,121.424835,80602,,,,,,,,
尚泰里,2/11号线江苏路站好房 全屋精装修 另算车位 诚意出售,中楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 北 东 东北,999,"108,082",1997,92.43,25,31.22428084,121.4407917,73924,1,长新小区(长宁),31.22327954,121.4296091,90276,,,,,,,,
尚泰里,全南户型，2房朝南，客厅东南带阳台，满五税少,中楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 南,1150,"124,419",1997,92.43,25,31.22428084,121.4407917,73924,1,长中小区,31.20146016,121.4262023,84351.25,,,,,,,,
尚泰里,2、11号线比邻，15年百万装修，中秧空调+地暖。,中楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 西,1035,"111,977",1997,92.43,25,31.22428084,121.4407917,73924,1,昭化路60弄,31.21865921,121.4350392,86013.2,,,,,,,,
尚泰里,小区品质好，房子装修赞，小区所在位置好，税费少,低楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 东 东北,1030,"111,436",1997,92.43,25,31.22428084,121.4407917,73924,1,兆丰花园,31.22363621,121.4256766,84746,,,,,,,,
尚泰里,品质装修两室，中空加地暖，24小时管家服务，拎包入住,中楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 南 西南,1030,"111,436",1997,92.43,25,31.22428084,121.4407917,73924,1,兆仪大厦,31.22195923,121.4287921,55630,,,,,,,,
尚泰里,尚泰里 2室1厅 东南 南,高楼层 (共28层) | 1997年建 | 2室1厅 | 92.43平米 | 东南 南,1200,"129,828",1997,92.43,25,31.22428084,121.4407917,73924,1,镇宁路465弄,0,0,85177.33333,,,,,,,,
尚泰里,东诸安浜路，地暖+空调+智能控制，,高楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 南 西南 西,1120,"121,173",1997,92.43,25,31.22428084,121.4407917,73924,1,正力公寓,31.21020389,121.4388708,82996,,,,,,,,
尚泰里,尚泰里 2室2厅 东 东南,中楼层 (共28层) | 1997年建 | 2室2厅 | 92.43平米 | 东 东南,1080,"116,846",1997,92.43,25,31.22428084,121.4407917,73924,1,政宁小区,31.22272924,121.4439263,99977,,,,,,,,
平塘人家,"精装三房,高得房率，楼层较好，少有的大三房",中楼层 (共7层) | 2001年建 | 3室2厅 | 118.89平米 | 南,980,"82,430",2001,118.89,21,31.22518918,121.3715676,73924,1,知雅园,31.21904933,121.3900208,98349,,,,,,,,
幸福小区,此房满五年唯 一，税费少；朝南，高区采光好,高楼层 (共6层) | 1987年建 | 1室0厅 | 34.93平米 | 南,286,"81,879",1987,34.93,35,31.21558931,121.4372844,73924,1,中东小区,31.20672285,121.420232,71208,,,,,,,,
幸福小区,近地铁，绿地旁，*，中间楼层，看房方便,中楼层 (共6层) | 1987年建 | 1室1厅 | 44.27平米 | 南,383,"86,515",1987,44.27,35,31.21558931,121.4372844,73924,1,中华小区,31.2051396,121.4235475,81944,,,,,,,,
广友小区,近地铁，近商场，税费少，全明户型，格局好,高楼层 (共6层) | 1993年建 | 2室0厅 | 52.42平米 | 南 北,370,"70,584",1993,52.42,29,31.22139696,121.3657545,73924,1,中宁大厦,31.22439224,121.4158531,83056.5,,,,,,,,
延北小区,中间楼层！单价低！近地铁! 税费少！,中楼层 (共5层) | 1993年建 | 2室1厅 | 50.78平米 | 南,368,"72,470",1993,50.78,29,31.19877838,121.3910331,73924,1,中山公寓,22.52939104,113.376476,103482,,,,,,,,
延北小区,北靠西郊别墅区，南临老外街，东傍古北社区,中楼层 (共5层) | 1993年建 | 2室1厅 | 51.07平米 | 南,349,"68,338",1993,51.07,29,31.19877838,121.3910331,73924,1,中山西路644号,31.21625036,121.4187582,67959,,,,,,,,
延北小区,满五/一，业主诚售，总价低，交通便利,高楼层 (共5层) | 1995年建 | 1室0厅 | 35.46平米 | 南,265,"74,733",1995,35.46,27,31.19877838,121.3910331,73924,1,中山学林苑,22.5474814,113.3894122,81028,,,,,,,,
延北小区,大花园，阳光刺眼，精装地铁71路专线、别墅商场全配齐,中楼层 (共5层) | 1993年建 | 2室1厅 | 53.48平米 | 南,375,"70,120",1993,53.48,29,31.19877838,121.3910331,73924,1,中阳小区,31.22076512,121.4267388,77295,,,,,,,,
延北小区,精装地铁高架商场标准配置，可拎包入住,中楼层 (共5层) | 1993年建 | 2室0厅 | 53.48平米 | 南,389,"72,738",1993,53.48,29,31.19877838,121.3910331,73924,1,中紫小区,31.21309314,121.4171578,76686.375,,,,,,,,
延北小区,延北小区 2室1厅 南,中楼层 (共5层) | 1993年建 | 2室1厅 | 47.41平米 | 南,335,"70,661",1993,47.41,29,31.19877838,121.3910331,73924,1,仲达公寓,31.20709186,121.420603,75778,,,,,,,,
延北小区,地铁、71路、宋庆龄、别墅林立，精装拎包入住,高楼层 (共5层) | 1993年建 | 2室1厅 | 53.5平米 | 南,388,"72,524",1993,53.5,29,31.19877838,121.3910331,73924,1,紫虹大厦,31.21215557,121.4162508,59166.5,,,,,,,,
